
﻿Ticker,close,date,high,low,month,open,volume,Daily_Return,Cumulative_return,sector
ICICIBANK,1235.95,9/5/2024 5:30,1244.85,1231.3,2024-09,1238.0,9142811,-0.000323533,0.314420929,BANKING
ICICIBANK,1208.15,9/6/2024 5:30,1233.9,1205.0,2024-09,1225.95,10170479,-0.022492819,0.284855897,BANKING
ICICIBANK,1235.0,9/9/2024 5:30,1238.3,1200.45,2024-09,1202.9,13863250,0.022224062,0.313410614,BANKING
ICICIBANK,1237.3,9/10/2024 5:30,1241.35,1227.0,2024-09,1236.95,15545130,0.001862348,0.315856641,BANKING
ICICIBANK,1236.35,9/11/2024 5:30,1239.3,1226.4,2024-09,1231.5,11993242,-0.000767801,0.314846326,BANKING
ICICIBANK,1252.15,9/12/2024 5:30,1257.0,1226.35,2024-09,1238.0,15376442,0.012779553,0.331649474,BANKING
ICICIBANK,1250.35,9/13/2024 5:30,1255.95,1242.05,2024-09,1252.0,9877288,-0.001437527,0.329735191,BANKING
ICICIBANK,1262.85,9/16/2024 5:30,1265.6,1244.7,2024-09,1251.0,8973335,0.009997201,0.343028821,BANKING
ICICIBANK,1268.1,9/17/2024 5:30,1272.25,1258.4,2024-09,1259.95,11513121,0.004157263,0.348612145,BANKING
ICICIBANK,1288.35,9/18/2024 5:30,1295.35,1262.0,2024-09,1262.0,12466597,0.015968772,0.370147825,BANKING
ICICIBANK,1292.0,9/19/2024 5:30,1300.0,1285.35,2024-09,1288.35,13172268,0.002833081,0.374029565,BANKING
ICICIBANK,1338.45,9/20/2024 5:30,1362.35,1291.55,2024-09,1295.0,73257767,0.035952012,0.423428693,BANKING
ICICIBANK,1321.9,9/23/2024 5:30,1331.8,1308.5,2024-09,1331.0,11380409,-0.012365049,0.405827927,BANKING
ICICIBANK,1318.6,9/24/2024 5:30,1331.4,1315.45,2024-09,1321.0,13886037,-0.002496407,0.402318409,BANKING
ICICIBANK,1323.85,9/25/2024 5:30,1327.75,1310.1,2024-09,1310.75,8728019,0.003981496,0.407901733,BANKING
ICICIBANK,1329.05,9/26/2024 5:30,1333.35,1316.9,2024-09,1320.0,11100869,0.003927937,0.413431883,BANKING
ICICIBANK,1306.6,9/27/2024 5:30,1333.0,1303.85,2024-09,1333.0,17117379,-0.016891765,0.389556525,BANKING
ICICIBANK,1273.0,9/30/2024 5:30,1296.8,1270.9,2024-09,1292.1,12622212,-0.025715598,0.353823248,BANKING
ICICIBANK,1274.4,10/1/2024 5:30,1280.25,1267.6,2024-10,1269.8,10972413,0.001099764,0.355312134,BANKING
ICICIBANK,1256.35,10/3/2024 5:30,1265.75,1248.15,2024-10,1253.6,17648551,-0.014163528,0.336116133,BANKING
ICICIBANK,1239.75,10/4/2024 5:30,1264.4,1236.2,2024-10,1247.1,13488887,-0.013212879,0.318462193,BANKING
ICICIBANK,1233.9,10/7/2024 5:30,1262.95,1225.0,2024-10,1241.55,20667247,-0.004718693,0.312240774,BANKING
ICICIBANK,1236.6,10/8/2024 5:30,1247.8,1229.75,2024-10,1241.0,12219259,0.002188184,0.315112198,BANKING
ICICIBANK,1244.15,10/9/2024 5:30,1265.1,1232.65,2024-10,1243.05,14765997,0.00610545,0.323141551,BANKING
ICICIBANK,1243.5,10/10/2024 5:30,1254.7,1238.0,2024-10,1246.75,9118195,-0.000522445,0.322450282,BANKING
ICICIBANK,1223.0,10/11/2024 5:30,1240.8,1222.0,2024-10,1237.0,8472512,-0.016485726,0.300648729,BANKING
ICICIBANK,1231.75,10/14/2024 5:30,1237.9,1217.4,2024-10,1221.0,11833929,0.007154538,0.30995427,BANKING
ICICIBANK,1255.5,10/15/2024 5:30,1258.3,1235.4,2024-10,1238.95,11657338,0.01928151,0.335212166,BANKING
ICICIBANK,1243.15,10/16/2024 5:30,1254.95,1241.6,2024-10,1248.5,7869727,-0.009836718,0.32207806,BANKING
ICICIBANK,1231.25,10/17/2024 5:30,1256.95,1224.4,2024-10,1249.45,8459497,-0.009572457,0.309422525,BANKING
ICICIBANK,1264.5,10/18/2024 5:30,1268.9,1225.25,2024-10,1227.95,11018126,0.027005076,0.34478358,BANKING
ICICIBANK,1259.05,10/21/2024 5:30,1272.35,1250.55,2024-10,1264.5,7742775,-0.004310004,0.338987557,BANKING
ICICIBANK,1267.5,10/22/2024 5:30,1284.9,1259.75,2024-10,1266.6,20090801,0.006711409,0.347974051,BANKING
ICICIBANK,1251.6,10/23/2024 5:30,1267.95,1243.05,2024-10,1261.0,14055447,-0.012544379,0.331064554,BANKING
ICICIBANK,1252.75,10/24/2024 5:30,1260.45,1241.05,2024-10,1250.25,12223031,0.000918824,0.332287568,BANKING
ICICIBANK,1255.45,10/25/2024 5:30,1268.9,1234.2,2024-10,1247.25,13546055,0.002155258,0.335158992,BANKING
ICICIBANK,1292.85,10/28/2024 5:30,1307.8,1280.6,2024-10,1285.5,24096412,0.029790115,0.374933532,BANKING
ICICIBANK,1331.85,10/29/2024 5:30,1335.35,1299.25,2024-10,1301.35,20656117,0.030165913,0.416409656,BANKING
ICICIBANK,1312.15,10/30/2024 5:30,1330.9,1305.6,2024-10,1324.0,15055031,-0.014791455,0.395458896,BANKING
ICICIBANK,1292.25,10/31/2024 5:30,1318.95,1288.55,2024-10,1307.25,23497314,-0.015165949,0.374295438,BANKING
ICICIBANK,1291.8,11/1/2024 5:30,1296.2,1286.25,2024-11,1289.95,1007022,-0.00034823,0.373816867,BANKING
ICICIBANK,1277.2,11/4/2024 5:30,1291.8,1270.05,2024-11,1290.1,14309121,-0.011302059,0.358289907,BANKING
ICICIBANK,1296.7,11/5/2024 5:30,1301.3,1263.1,2024-11,1273.0,16431920,0.015267773,0.37902797,BANKING
ICICIBANK,1302.35,11/6/2024 5:30,1315.0,1292.7,2024-11,1300.25,12037405,0.004357214,0.38503669,BANKING
ICICIBANK,1278.7,11/7/2024 5:30,1302.8,1275.25,2024-11,1297.15,9909035,-0.018159481,0.359885143,BANKING
ICICIBANK,1258.85,11/8/2024 5:30,1275.0,1252.7,2024-11,1270.0,11195808,-0.015523579,0.338774859,BANKING
ICICIBANK,1269.3,11/11/2024 5:30,1275.9,1246.65,2024-11,1262.0,8387780,0.008301227,0.349888334,BANKING
ICICIBANK,1270.6,11/12/2024 5:30,1295.0,1264.5,2024-11,1276.15,13486168,0.001024187,0.351270871,BANKING
ICICIBANK,1253.7,11/13/2024 5:30,1276.25,1250.0,2024-11,1270.6,12260404,-0.013300803,0.333297884,BANKING
ICICIBANK,1256.95,11/14/2024 5:30,1267.7,1243.05,2024-11,1253.75,9506892,0.002592327,0.336754227,BANKING
ICICIBANK,1253.45,11/18/2024 5:30,1262.6,1249.4,2024-11,1260.0,6195554,-0.002784518,0.333032011,BANKING
ICICIBANK,1249.1,11/19/2024 5:30,1261.0,1240.85,2024-11,1257.05,11537317,-0.003470422,0.328405828,BANKING
ICICIBANK,1250.55,11/21/2024 5:30,1256.9,1232.55,2024-11,1248.55,9593870,0.001160836,0.329947889,BANKING
ICICIBANK,1278.05,11/22/2024 5:30,1281.4,1256.0,2024-11,1258.0,11604338,0.021990324,0.359193874,BANKING
INDUSINDBK,1401.3,10/4/2023 5:30,1428.5,1386.2,2023-10,1424.85,3978667,-0.023756444,-0.023756444,BANKING
INDUSINDBK,1401.85,10/5/2023 5:30,1415.4,1394.3,2023-10,1408.7,1647175,0.000392493,-0.023373276,BANKING
INDUSINDBK,1434.8,10/6/2023 5:30,1438.0,1401.1,2023-10,1404.95,2167139,0.023504655,-0.000418002,BANKING
INDUSINDBK,1428.55,10/9/2023 5:30,1445.0,1410.0,2023-10,1420.1,1613546,-0.004356008,-0.004772189,BANKING
INDUSINDBK,1420.55,10/10/2023 5:30,1436.35,1412.05,2023-10,1434.0,1874201,-0.005600084,-0.010345548,BANKING
INDUSINDBK,1421.2,10/11/2023 5:30,1431.9,1414.55,2023-10,1430.95,1855211,0.000457569,-0.009892713,BANKING
INDUSINDBK,1424.25,10/12/2023 5:30,1444.0,1421.0,2023-10,1433.3,2069952,0.002146074,-0.00776787,BANKING
INDUSINDBK,1463.7,10/13/2023 5:30,1466.3,1420.0,2023-10,1421.2,4480890,0.027698789,0.019715759,BANKING
INDUSINDBK,1446.4,10/16/2023 5:30,1462.85,1444.45,2023-10,1462.85,1913782,-0.011819362,0.007663369,BANKING
INDUSINDBK,1436.0,10/17/2023 5:30,1458.45,1425.55,2023-10,1454.9,1373704,-0.007190265,0.000418002,BANKING
INDUSINDBK,1420.35,10/18/2023 5:30,1444.0,1415.6,2023-10,1437.0,3067244,-0.010898329,-0.010484882,BANKING
INDUSINDBK,1450.35,10/19/2023 5:30,1464.7,1423.05,2023-10,1451.5,13948984,0.021121555,0.010415215,BANKING
INDUSINDBK,1469.1,10/20/2023 5:30,1471.8,1443.1,2023-10,1448.0,5135316,0.012927914,0.023477776,BANKING
INDUSINDBK,1435.0,10/23/2023 5:30,1469.75,1430.05,2023-10,1469.0,3319090,-0.02321149,-0.000278668,BANKING
INDUSINDBK,1412.7,10/25/2023 5:30,1446.95,1410.05,2023-10,1444.95,4045910,-0.01554007,-0.015814407,BANKING
INDUSINDBK,1414.65,10/26/2023 5:30,1429.3,1393.65,2023-10,1412.65,4194418,0.001380336,-0.014455901,BANKING
INDUSINDBK,1441.3,10/27/2023 5:30,1444.5,1412.7,2023-10,1420.0,2424655,0.018838582,0.004110353,BANKING
INDUSINDBK,1454.65,10/30/2023 5:30,1460.9,1428.0,2023-10,1440.0,2255111,0.009262471,0.013410896,BANKING
INDUSINDBK,1441.3,10/31/2023 5:30,1460.0,1436.55,2023-10,1456.0,1454345,-0.009177465,0.004110353,BANKING
INDUSINDBK,1432.6,11/1/2023 5:30,1445.6,1427.15,2023-11,1443.9,2658439,-0.006036217,-0.001950676,BANKING
INDUSINDBK,1461.2,11/2/2023 5:30,1479.95,1439.1,2023-11,1447.0,4524652,0.019963702,0.017974084,BANKING
INDUSINDBK,1450.25,11/3/2023 5:30,1475.0,1448.0,2023-11,1471.0,3052041,-0.007493841,0.010345548,BANKING
INDUSINDBK,1470.25,11/6/2023 5:30,1471.9,1456.0,2023-11,1463.0,2090640,0.013790726,0.024278947,BANKING
INDUSINDBK,1486.4,11/7/2023 5:30,1490.45,1464.25,2023-11,1469.55,2830149,0.010984526,0.035530166,BANKING
INDUSINDBK,1488.95,11/8/2023 5:30,1495.95,1481.25,2023-11,1493.95,3210977,0.001715554,0.037306674,BANKING
INDUSINDBK,1507.35,11/9/2023 5:30,1516.3,1484.85,2023-11,1488.95,3207721,0.012357702,0.050125401,BANKING
INDUSINDBK,1498.8,11/10/2023 5:30,1509.45,1493.15,2023-11,1499.95,2247500,-0.005672206,0.044168873,BANKING
INDUSINDBK,1502.1,11/12/2023 5:30,1507.9,1495.4,2023-11,1503.55,145114,0.002201761,0.046467884,BANKING
INDUSINDBK,1509.6,11/13/2023 5:30,1516.0,1496.15,2023-11,1502.0,2026629,0.00499301,0.051692908,BANKING
INDUSINDBK,1493.95,11/15/2023 5:30,1538.5,1490.25,2023-11,1538.5,6293703,-0.010366985,0.040790024,BANKING
INDUSINDBK,1498.65,11/16/2023 5:30,1506.6,1493.0,2023-11,1500.0,2728834,0.003146022,0.044064372,BANKING
INDUSINDBK,1498.45,11/17/2023 5:30,1509.0,1485.55,2023-11,1490.55,4182376,-0.000133453,0.043925038,BANKING
INDUSINDBK,1504.8,11/20/2023 5:30,1509.45,1490.7,2023-11,1498.9,2125867,0.004237712,0.048348892,BANKING
INDUSINDBK,1502.05,11/21/2023 5:30,1507.45,1494.1,2023-11,1505.5,1661103,-0.001827485,0.04643305,BANKING
INDUSINDBK,1470.4,11/22/2023 5:30,1505.5,1458.95,2023-11,1500.0,3914008,-0.021071203,0.024383447,BANKING
INDUSINDBK,1486.1,11/23/2023 5:30,1496.25,1470.45,2023-11,1475.0,3832098,0.010677367,0.035321165,BANKING
INDUSINDBK,1476.2,11/24/2023 5:30,1491.9,1474.0,2023-11,1491.45,2813844,-0.006661732,0.028424133,BANKING
INDUSINDBK,1477.55,11/28/2023 5:30,1486.8,1468.0,2023-11,1480.0,4305915,0.00091451,0.029364637,BANKING
INDUSINDBK,1483.55,11/29/2023 5:30,1489.55,1471.25,2023-11,1484.0,3477076,0.004060776,0.033544657,BANKING
INDUSINDBK,1466.1,11/30/2023 5:30,1500.0,1450.05,2023-11,1500.0,45549217,-0.011762327,0.021387766,BANKING
INDUSINDBK,1461.05,12/1/2023 5:30,1493.0,1458.15,2023-12,1479.0,4063279,-0.003444513,0.017869583,BANKING
INDUSINDBK,1514.65,12/4/2023 5:30,1517.55,1473.45,2023-12,1490.0,4254987,0.036685945,0.055211091,BANKING
INDUSINDBK,1506.6,12/5/2023 5:30,1525.5,1486.5,2023-12,1519.8,3457904,-0.005314759,0.049602898,BANKING
INDUSINDBK,1501.6,12/6/2023 5:30,1521.35,1493.35,2023-12,1517.0,3405245,-0.003318731,0.046119549,BANKING
INDUSINDBK,1504.75,12/7/2023 5:30,1514.95,1496.05,2023-12,1505.0,1931490,0.002097762,0.048314059,BANKING
INDUSINDBK,1508.95,12/8/2023 5:30,1520.95,1494.05,2023-12,1510.0,2568088,0.002791161,0.051240072,BANKING
INDUSINDBK,1521.85,12/11/2023 5:30,1537.95,1510.0,2023-12,1512.8,2194782,0.008548991,0.060227114,BANKING
INDUSINDBK,1497.0,12/12/2023 5:30,1528.9,1489.95,2023-12,1528.9,1621785,-0.01632881,0.042914867,BANKING
INDUSINDBK,1506.9,12/13/2023 5:30,1512.65,1495.0,2023-12,1502.0,2562565,0.006613226,0.049811899,BANKING
INDUSINDBK,1551.7,12/14/2023 5:30,1554.5,1515.6,2023-12,1523.0,3427500,0.029729909,0.081022711,BANKING
INDUSINDBK,1570.8,12/15/2023 5:30,1578.0,1547.05,2023-12,1552.95,3478643,0.01230908,0.094329107,BANKING
INDUSINDBK,1556.35,12/18/2023 5:30,1570.0,1552.0,2023-12,1570.0,1352458,-0.009199134,0.084262227,BANKING
INDUSINDBK,1566.55,12/19/2023 5:30,1586.05,1542.2,2023-12,1556.35,2297704,0.006553796,0.09136826,BANKING
INDUSINDBK,1556.15,12/20/2023 5:30,1581.0,1549.5,2023-12,1578.0,3218717,-0.006638792,0.084122893,BANKING
INDUSINDBK,1570.0,12/21/2023 5:30,1574.0,1527.55,2023-12,1542.1,2400593,0.00890017,0.093771771,BANKING
INDUSINDBK,1562.35,12/22/2023 5:30,1591.1,1557.9,2023-12,1574.3,2214206,-0.004872611,0.088442246,BANKING
INDUSINDBK,1570.8,12/26/2023 5:30,1582.75,1557.0,2023-12,1562.95,1129332,0.005408519,0.094329107,BANKING
INDUSINDBK,1597.45,12/27/2023 5:30,1600.0,1567.3,2023-12,1573.15,1887827,0.016965877,0.11289536,BANKING
INDUSINDBK,1610.55,12/28/2023 5:30,1618.7,1592.0,2023-12,1600.0,3143161,0.00820057,0.122021736,BANKING
INDUSINDBK,1598.95,12/29/2023 5:30,1618.9,1587.05,2023-12,1615.0,1779207,-0.007202508,0.113940365,BANKING
INDUSINDBK,1598.85,1/1/2024 5:30,1611.4,1591.8,2024-01,1598.95,1341121,-6.25e-05,0.113870698,BANKING
INDUSINDBK,1575.6,1/2/2024 5:30,1598.25,1570.0,2024-01,1594.1,1227193,-0.014541702,0.097673122,BANKING
INDUSINDBK,1601.15,1/3/2024 5:30,1604.95,1558.0,2024-01,1575.5,2620296,0.016216045,0.115473039,BANKING
INDUSINDBK,1648.55,1/4/2024 5:30,1655.0,1593.0,2024-01,1593.0,4271262,0.029603722,0.148495193,BANKING
INDUSINDBK,1643.2,1/5/2024 5:30,1654.0,1629.0,2024-01,1654.0,2294140,-0.003245276,0.144768009,BANKING
INDUSINDBK,1627.1,1/8/2024 5:30,1650.05,1622.0,2024-01,1633.0,1791003,-0.009797955,0.133551623,BANKING
INDUSINDBK,1625.1,1/9/2024 5:30,1643.9,1621.0,2024-01,1631.95,1619091,-0.001229181,0.132158283,BANKING
INDUSINDBK,1640.15,1/10/2024 5:30,1642.75,1620.0,2024-01,1620.0,1629958,0.009260969,0.142643166,BANKING
INDUSINDBK,1657.85,1/11/2024 5:30,1668.2,1642.55,2024-01,1643.95,1914421,0.010791696,0.154974223,BANKING
INDUSINDBK,1674.0,1/12/2024 5:30,1677.85,1647.4,2024-01,1657.85,2161848,0.009741533,0.166225442,BANKING
INDUSINDBK,1688.85,1/15/2024 5:30,1694.5,1668.05,2024-01,1684.8,2930339,0.008870968,0.176570991,BANKING
INDUSINDBK,1667.05,1/16/2024 5:30,1691.75,1663.05,2024-01,1688.85,1316138,-0.012908192,0.161383586,BANKING
INDUSINDBK,1643.9,1/17/2024 5:30,1677.05,1631.85,2024-01,1650.0,6683398,-0.013886806,0.145255678,BANKING
INDUSINDBK,1612.9,1/18/2024 5:30,1639.6,1595.1,2024-01,1634.95,3557256,-0.018857595,0.12365891,BANKING
INDUSINDBK,1561.1,1/19/2024 5:30,1631.75,1550.2,2024-01,1622.7,10982524,-0.032116064,0.087571409,BANKING
INDUSINDBK,1535.35,1/20/2024 5:30,1571.9,1530.0,2024-01,1570.0,3158588,-0.016494779,0.069632158,BANKING
INDUSINDBK,1441.7,1/23/2024 5:30,1547.9,1428.05,2024-01,1535.0,10097057,-0.060995864,0.00438902,BANKING
INDUSINDBK,1490.85,1/24/2024 5:30,1495.8,1442.0,2024-01,1459.95,9155544,0.034091697,0.038630347,BANKING
INDUSINDBK,1512.0,1/25/2024 5:30,1543.95,1488.6,2024-01,1490.0,8118578,0.014186538,0.053364916,BANKING
INDUSINDBK,1526.8,1/29/2024 5:30,1537.75,1515.35,2024-01,1523.0,3058020,0.00978836,0.06367563,BANKING
INDUSINDBK,1519.9,1/30/2024 5:30,1544.45,1510.05,2024-01,1530.0,1721705,-0.004519256,0.058868608,BANKING
INDUSINDBK,1534.05,1/31/2024 5:30,1548.0,1507.15,2024-01,1519.2,3867886,0.009309823,0.068726487,BANKING
INDUSINDBK,1541.15,2/1/2024 5:30,1547.55,1523.55,2024-02,1537.75,2240634,0.004628272,0.073672844,BANKING
INDUSINDBK,1533.75,2/2/2024 5:30,1564.85,1529.55,2024-02,1551.0,3554450,-0.004801609,0.068517486,BANKING
INDUSINDBK,1537.8,2/5/2024 5:30,1550.0,1521.8,2024-02,1532.75,2624023,0.002640587,0.071339,BANKING
INDUSINDBK,1511.4,2/6/2024 5:30,1550.45,1504.15,2024-02,1550.0,3312270,-0.017167382,0.052946914,BANKING
INDUSINDBK,1515.35,2/7/2024 5:30,1522.4,1492.2,2024-02,1522.4,4066189,0.002613471,0.05569876,BANKING
INDUSINDBK,1477.3,2/8/2024 5:30,1540.95,1470.0,2024-02,1522.7,2931291,-0.025109711,0.02919047,BANKING
INDUSINDBK,1486.25,2/9/2024 5:30,1491.4,1462.65,2024-02,1480.25,2388841,0.00605835,0.035425665,BANKING
INDUSINDBK,1447.15,2/12/2024 5:30,1497.0,1442.15,2024-02,1488.2,2821957,-0.026307822,0.008185872,BANKING
INDUSINDBK,1463.9,2/13/2024 5:30,1476.25,1430.65,2024-02,1452.4,4601482,0.011574474,0.019855093,BANKING
INDUSINDBK,1481.5,2/14/2024 5:30,1494.5,1435.95,2024-02,1450.05,4208176,0.012022679,0.032116483,BANKING
INDUSINDBK,1476.95,2/15/2024 5:30,1492.85,1460.3,2024-02,1491.0,1906763,-0.003071212,0.028946635,BANKING
INDUSINDBK,1493.65,2/16/2024 5:30,1506.5,1471.0,2024-02,1485.95,1844045,0.011307086,0.040581023,BANKING
INDUSINDBK,1483.6,2/19/2024 5:30,1502.8,1477.0,2024-02,1499.9,1209609,-0.006728484,0.03357949,BANKING
INDUSINDBK,1504.2,2/20/2024 5:30,1508.0,1475.05,2024-02,1489.0,2390096,0.013885144,0.04793089,BANKING
INDUSINDBK,1517.25,2/21/2024 5:30,1526.8,1502.5,2024-02,1520.0,5259113,0.008675708,0.057022433,BANKING
INDUSINDBK,1489.15,2/22/2024 5:30,1520.0,1463.5,2024-02,1517.25,4969478,-0.018520349,0.037446008,BANKING
INDUSINDBK,1480.3,2/23/2024 5:30,1504.9,1475.05,2024-02,1498.45,2557861,-0.005942988,0.031280479,BANKING
INDUSINDBK,1466.5,2/26/2024 5:30,1486.0,1463.9,2024-02,1481.0,2077787,-0.009322435,0.021666434,BANKING
INDUSINDBK,1493.05,2/27/2024 5:30,1497.35,1458.5,2024-02,1466.5,2843312,0.01810433,0.040163021,BANKING
INDUSINDBK,1449.2,2/28/2024 5:30,1503.45,1442.5,2024-02,1495.0,2661887,-0.029369412,0.009614045,BANKING
INDUSINDBK,1474.9,2/29/2024 5:30,1484.0,1440.0,2024-02,1451.0,4216252,0.017733922,0.027518462,BANKING
INDUSINDBK,1526.65,3/1/2024 5:30,1528.75,1477.85,2024-03,1480.0,3549401,0.035087125,0.06357113,BANKING
INDUSINDBK,1526.0,3/2/2024 5:30,1538.0,1524.0,2024-03,1535.0,179042,-0.000425769,0.063118295,BANKING
INDUSINDBK,1531.3,3/4/2024 5:30,1538.95,1520.35,2024-03,1529.95,2985524,0.003473132,0.066810645,BANKING
INDUSINDBK,1542.45,3/5/2024 5:30,1547.0,1524.0,2024-03,1529.65,2694157,0.007281395,0.074578515,BANKING
INDUSINDBK,1554.55,3/6/2024 5:30,1564.75,1536.55,2024-03,1542.45,5167456,0.007844663,0.083008221,BANKING
INDUSINDBK,1563.75,3/7/2024 5:30,1571.5,1546.05,2024-03,1556.45,2285176,0.005918111,0.089417584,BANKING
INDUSINDBK,1541.05,3/11/2024 5:30,1568.75,1536.6,2024-03,1566.1,1694488,-0.014516387,0.073603177,BANKING
INDUSINDBK,1533.05,3/12/2024 5:30,1555.95,1528.5,2024-03,1541.05,1918571,-0.005191266,0.068029817,BANKING
INDUSINDBK,1502.65,3/13/2024 5:30,1540.6,1495.0,2024-03,1535.0,4165036,-0.019829751,0.046851052,BANKING
INDUSINDBK,1476.75,3/14/2024 5:30,1506.9,1469.2,2024-03,1471.55,3652530,-0.017236216,0.028807301,BANKING
INDUSINDBK,1484.35,3/15/2024 5:30,1489.5,1456.7,2024-03,1474.0,2985042,0.005146436,0.034101992,BANKING
INDUSINDBK,1480.7,3/18/2024 5:30,1491.6,1466.3,2024-03,1487.25,2365287,-0.002458989,0.031559147,BANKING
INDUSINDBK,1434.1,3/19/2024 5:30,1482.95,1430.85,2024-03,1476.05,3180412,-0.031471601,-0.000905671,BANKING
INDUSINDBK,1441.55,3/20/2024 5:30,1464.0,1422.7,2024-03,1440.0,5480729,0.005194896,0.00428452,BANKING
INDUSINDBK,1484.1,3/21/2024 5:30,1486.9,1459.0,2024-03,1460.0,3870591,0.02951684,0.033927825,BANKING
INDUSINDBK,1512.1,3/22/2024 5:30,1520.35,1473.0,2024-03,1477.75,5309042,0.018866653,0.053434583,BANKING
INDUSINDBK,1518.7,3/26/2024 5:30,1523.6,1502.2,2024-03,1512.1,9046136,0.004364791,0.058032604,BANKING
INDUSINDBK,1533.55,3/27/2024 5:30,1542.95,1514.45,2024-03,1519.0,8408702,0.0097781,0.068378152,BANKING
INDUSINDBK,1553.0,3/28/2024 5:30,1564.5,1533.6,2024-03,1534.75,3964429,0.01268299,0.081928382,BANKING
INDUSINDBK,1542.4,4/1/2024 5:30,1572.75,1539.0,2024-04,1553.0,2159432,-0.006825499,0.074543681,BANKING
INDUSINDBK,1559.4,4/2/2024 5:30,1570.95,1537.0,2024-04,1542.95,2335256,0.011021784,0.08638707,BANKING
INDUSINDBK,1542.65,4/3/2024 5:30,1556.9,1538.05,2024-04,1554.0,3711781,-0.010741311,0.074717849,BANKING
INDUSINDBK,1544.45,4/4/2024 5:30,1550.45,1511.2,2024-04,1548.05,6077155,0.001166823,0.075971855,BANKING
INDUSINDBK,1552.4,4/5/2024 5:30,1556.35,1528.1,2024-04,1552.0,3286862,0.005147463,0.08151038,BANKING
INDUSINDBK,1568.35,4/8/2024 5:30,1576.35,1550.0,2024-04,1560.0,2372626,0.010274414,0.092622266,BANKING
INDUSINDBK,1554.95,4/9/2024 5:30,1574.9,1541.0,2024-04,1574.9,1176425,-0.008544011,0.083286889,BANKING
INDUSINDBK,1552.85,4/10/2024 5:30,1564.85,1548.0,2024-04,1564.85,2528578,-0.001350526,0.081823882,BANKING
INDUSINDBK,1555.65,4/12/2024 5:30,1562.7,1542.0,2024-04,1546.0,1749128,0.001803136,0.083774558,BANKING
INDUSINDBK,1539.9,4/15/2024 5:30,1557.9,1530.0,2024-04,1544.95,1528341,-0.010124385,0.072802006,BANKING
INDUSINDBK,1490.95,4/16/2024 5:30,1534.8,1487.95,2024-04,1530.0,3981325,-0.031787778,0.038700014,BANKING
INDUSINDBK,1474.4,4/18/2024 5:30,1508.35,1468.15,2024-04,1502.8,3856849,-0.011100305,0.027170127,BANKING
INDUSINDBK,1482.05,4/19/2024 5:30,1490.25,1444.4,2024-04,1466.0,4311650,0.005188551,0.032499652,BANKING
INDUSINDBK,1477.5,4/22/2024 5:30,1501.0,1469.95,2024-04,1494.0,2887202,-0.003070072,0.029329804,BANKING
INDUSINDBK,1474.5,4/23/2024 5:30,1485.8,1471.1,2024-04,1482.8,1206443,-0.002030457,0.027239794,BANKING
INDUSINDBK,1474.65,4/24/2024 5:30,1483.25,1462.75,2024-04,1477.0,2964953,0.000101729,0.027344294,BANKING
INDUSINDBK,1496.1,4/25/2024 5:30,1499.5,1470.55,2024-04,1476.05,3697957,0.014545824,0.042287864,BANKING
INDUSINDBK,1446.4,4/26/2024 5:30,1519.0,1443.3,2024-04,1511.5,6135488,-0.033219705,0.007663369,BANKING
INDUSINDBK,1487.25,4/29/2024 5:30,1491.0,1450.1,2024-04,1458.75,5463640,0.028242533,0.036122335,BANKING
INDUSINDBK,1515.7,4/30/2024 5:30,1537.0,1489.0,2024-04,1497.8,6293171,0.019129265,0.055942594,BANKING
INDUSINDBK,1505.2,5/2/2024 5:30,1521.3,1500.05,2024-05,1508.0,2554549,-0.006927492,0.04862756,BANKING
INDUSINDBK,1483.7,5/3/2024 5:30,1517.95,1473.05,2024-05,1517.2,2119368,-0.014283816,0.033649157,BANKING
INDUSINDBK,1497.5,5/6/2024 5:30,1510.0,1482.05,2024-05,1495.7,2600170,0.009301072,0.043263202,BANKING
INDUSINDBK,1452.55,5/7/2024 5:30,1502.65,1448.0,2024-05,1497.5,1884596,-0.030016694,0.011947889,BANKING
INDUSINDBK,1442.5,5/8/2024 5:30,1455.0,1431.4,2024-05,1455.0,5278612,-0.006918867,0.004946356,BANKING
INDUSINDBK,1401.45,5/9/2024 5:30,1456.6,1393.45,2024-05,1445.5,3272042,-0.028457539,-0.023651944,BANKING
INDUSINDBK,1410.15,5/10/2024 5:30,1424.5,1395.55,2024-05,1402.0,1575172,0.006207856,-0.017590915,BANKING
INDUSINDBK,1404.55,5/13/2024 5:30,1417.75,1377.25,2024-05,1415.35,3624862,-0.003971209,-0.021492267,BANKING
INDUSINDBK,1421.0,5/14/2024 5:30,1429.35,1402.8,2024-05,1407.0,1279355,0.011711936,-0.010032047,BANKING
INDUSINDBK,1417.1,5/15/2024 5:30,1429.85,1407.4,2024-05,1421.0,2516309,-0.002744546,-0.012749059,BANKING
INDUSINDBK,1408.75,5/16/2024 5:30,1425.0,1385.65,2024-05,1420.2,5666243,-0.005892315,-0.018566253,BANKING
INDUSINDBK,1412.35,5/17/2024 5:30,1417.1,1395.0,2024-05,1408.0,3673405,0.002555457,-0.016058242,BANKING
INDUSINDBK,1417.3,5/18/2024 5:30,1424.0,1413.75,2024-05,1414.2,105107,0.003504797,-0.012609726,BANKING
INDUSINDBK,1406.5,5/21/2024 5:30,1420.85,1400.0,2024-05,1420.0,3010012,-0.007620123,-0.020133761,BANKING
